Time,electricity_demand_values,heat_demand_values,air_pressure,air_temperature,relative_humidity,wind_speed,solar_irridiation_positive,total_cloud_cover_percent,wind_speed_range,air_temperature_range
2017-08-13,6761.95621654704,2300.4611418147,736.2375000000001,9.4625,65.45833333333333,4.583333333333333,215.95833333333334,32.083333333333336,7.0,27.2
2017-08-14,7653.122630818878,2722.38058093755,735.1,9.075,54.25,4.541666666666667,306.25,50.0,7.0,25.6
2017-08-15,8875.548875264521,2138.18456457065,734.375,5.879166666666666,53.625,3.7916666666666665,280.3333333333333,41.666666666666664,8.0,27.299999999999997
2017-08-16,11385.01843208667,1338.32092527565,737.4083333333333,5.620833333333334,59.5,3.4583333333333335,239.33333333333334,34.375,8.0,18.3
2017-08-17,12941.254561361653,344.416765788425,740.0,6.420833333333333,44.208333333333336,3.5833333333333335,249.20833333333334,14.583333333333334,11.0,24.4
2017-08-18,9736.492264171204,41.6037957729,733.8583333333332,8.491666666666667,45.583333333333336,5.125,238.08333333333334,11.458333333333334,13.0,30.0
2017-08-19,7350.53824248064,2711.5745233192,733.7166666666667,14.791666666666666,57.583333333333336,4.541666666666667,247.29166666666666,13.541666666666666,8.0,24.400000000000002
2017-08-20,7137.687234091911,3074.6594187377,734.7833333333333,8.841666666666667,65.08333333333333,5.0,264.7916666666667,36.458333333333336,12.0,15.500000000000002
2017-08-21,10067.70685839325,0.0,735.0916666666667,16.45,55.625,5.208333333333333,220.08333333333334,30.208333333333332,6.0,19.4
2017-08-22,6321.068337667872,1602.44460274355,738.1958333333333,12.020833333333334,51.458333333333336,4.625,284.625,19.791666666666668,12.0,25.599999999999998
2017-08-23,6511.14019612483,4851.2196296805,734.1083333333332,15.4375,44.916666666666664,3.7916666666666665,249.66666666666666,18.75,11.0,22.799999999999997
2017-08-24,7584.864313045812,5158.1319994054,732.2375000000001,19.091666666666665,70.04166666666667,3.2916666666666665,245.29166666666666,38.541666666666664,7.0,17.200000000000003
2017-08-25,8255.500595601356,2913.20344221765,737.2708333333334,18.333333333333332,51.708333333333336,3.2916666666666665,236.5,13.541666666666666,9.0,21.1
2017-08-26,7745.549285582343,2560.43322073415,735.6583333333333,19.720833333333335,53.458333333333336,3.25,265.0833333333333,2.0833333333333335,6.0,15.600000000000001
2017-08-27,8151.394022410408,2702.5687016848,740.1833333333334,17.308333333333334,53.208333333333336,2.875,267.0833333333333,8.333333333333334,7.0,17.8
2017-08-28,8403.927753271308,2032.247583762625,734.4375,20.395833333333332,65.95833333333333,2.5416666666666665,257.75,18.75,9.0,17.2
2017-08-29,7159.183973966458,2325.7571270513,733.7375000000001,26.054166666666664,67.20833333333333,4.625,291.6666666666667,36.458333333333336,8.0,9.5
2017-08-30,6244.70944118173,1085.54544542525,734.0541666666667,27.054166666666664,70.70833333333333,3.25,289.0416666666667,40.625,8.0,10.500000000000004
2017-08-31,6003.435611380942,167.18339981223,731.3333333333334,26.5125,74.95833333333333,5.166666666666667,253.58333333333334,41.666666666666664,9.0,11.099999999999998
2017-09-01,6001.635602431556,159.11792780645,733.4166666666666,25.170833333333334,59.625,4.625,256.875,27.083333333333332,9.0,17.799999999999997
2017-09-02,6835.582115964055,3895.21544422775,734.2916666666666,26.45,51.291666666666664,3.7083333333333335,261.375,27.708333333333332,6.0,20.0
2017-09-03,7381.9300611233,6330.1726888565,731.9083333333333,30.858333333333334,51.25,4.375,231.83333333333334,32.291666666666664,10.0,22.8
2017-09-04,7613.3586052132205,6817.89351455845,732.2624999999999,30.941666666666666,56.541666666666664,3.5833333333333335,291.7916666666667,29.166666666666668,6.0,14.399999999999999
2017-09-05,7055.79175653292,4169.6283270332,731.0458333333332,31.90833333333333,49.541666666666664,3.75,268.0833333333333,21.875,8.0,14.399999999999999
2017-09-06,6442.567520325354,1962.4100893179,732.4,31.59583333333333,48.666666666666664,3.7083333333333335,293.9166666666667,16.666666666666668,4.0,16.7
2017-09-07,6236.304781782907,1207.1833875301,734.1750000000001,28.054166666666664,60.708333333333336,3.9583333333333335,250.20833333333334,34.375,9.0,17.199999999999996
2017-09-08,6539.99809199763,2569.95564929715,734.3791666666666,29.5,59.208333333333336,4.458333333333333,264.125,27.083333333333332,7.0,12.8
2017-09-09,6524.18392857854,2504.623895508,733.3041666666667,30.266666666666666,59.875,4.291666666666667,260.4583333333333,20.833333333333332,5.0,12.800000000000004
2017-09-10,6446.515942105649,2158.86604503325,732.6875,26.912499999999998,76.54166666666667,3.4583333333333335,265.4166666666667,53.125,7.0,10.499999999999996
2017-09-11,6554.197291466499,2122.6590819077,732.4166666666666,26.2625,78.04166666666667,4.208333333333333,263.1666666666667,56.25,7.0,9.5
2017-09-12,7210.35875558914,4898.0469413722,733.6999999999999,26.766666666666666,68.54166666666667,4.5,250.5,46.875,7.0,14.399999999999999
2017-09-13,7683.9050325091,7525.3296363905,734.0916666666667,29.320833333333336,58.166666666666664,5.208333333333333,257.0416666666667,27.083333333333332,8.0,13.400000000000002
2017-09-14,7480.818128580723,6762.8754368563505,733.2249999999999,28.09583333333333,64.25,5.625,250.625,30.208333333333332,7.0,14.5
2017-09-15,7229.33249684763,5628.1626623474995,731.0541666666667,28.891666666666666,64.08333333333333,6.208333333333333,276.9583333333333,39.583333333333336,7.0,12.2
