Time,electricity_demand_values,air_pressure,solar_irridiation_positive,total_cloud_cover_percent,wind_speed_range,Wind scale 2,Wind scale 3,huimidity_Comfort,huimidity_Uncomfortable Dry,huimidity_Uncomfortable Wet,temp_0_10,temp_10_20,temp_20_30,temp_30_40,temp_minus_10_0,Is_Weekday_0,Is_Weekday_1,Is_Weekday_2,Is_Weekday_3,Is_Weekday_4,Is_Weekday_5,Is_Weekday_6,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
2014-05-19,9229.222145082762,736.1625,458.38461538461536,0.21875,7.0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-20,9742.0410074047,739.2083333333334,457.7692307692308,0.4479166666666667,10.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-21,11931.460790120436,737.3375,470.38461538461536,0.09375,10.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-22,13224.387981302933,738.4291666666667,445.6923076923077,0.3541666666666667,9.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-23,10185.174604588277,741.525,474.9230769230769,0.53125,9.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-24,13423.927119735901,745.1958333333333,473.38461538461536,0.4375,12.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-25,10557.31708816168,742.65,452.2307692307692,0.6458333333333334,11.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-26,9732.840040650563,737.3458333333333,477.38461538461536,0.2916666666666667,8.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-27,9534.27297639974,733.6208333333334,519.3846153846154,0.65625,9.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-28,9069.925945283032,736.375,502.3076923076923,0.5208333333333334,11.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-29,9653.323944540336,740.5749999999999,472.9230769230769,0.75,5.0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-30,14173.58268296294,740.1875,496.15384615384613,0.6458333333333334,11.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-05-31,19687.545892621838,736.6374999999999,497.53846153846155,0.041666666666666664,10.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2014-06-01,9509.745179047048,733.6125000000001,477.15384615384613,0.4166666666666667,10.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-02,5519.751002131291,742.6,435.7692307692308,0.4479166666666667,8.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-03,9198.32788446236,736.0208333333334,464.7692307692308,0.010416666666666666,11.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-04,10421.54656758377,739.8666666666667,515.6153846153846,0.4166666666666667,11.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-05,13139.017159847646,735.0708333333333,462.0769230769231,0.15625,8.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-06,15286.066576321999,736.1791666666667,503.53846153846155,0.20833333333333334,6.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-07,8602.939882678062,734.3375,529.6153846153846,0.19791666666666666,11.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-08,9885.597427180044,731.8208333333333,454.53846153846155,0.46875,11.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-09,10737.715389889052,732.475,477.7692307692308,0.10416666666666667,10.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-10,13275.774061897582,734.3791666666666,468.46153846153845,0.25,7.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-11,16515.7784681202,736.7416666666667,506.61538461538464,0.3333333333333333,6.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-12,18427.454525681518,735.9541666666668,507.9230769230769,0.5104166666666666,7.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-13,14847.311087241187,734.4250000000001,453.0,0.6145833333333334,11.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-14,17309.36858354906,733.9250000000001,445.38461538461536,0.34375,8.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-15,17293.806612645098,732.7208333333333,480.46153846153845,0.21875,10.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-16,15742.418760591749,732.4499999999999,522.7692307692307,0.08333333333333333,9.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-17,13513.506137296941,732.1833333333334,433.0769230769231,0.22916666666666666,8.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-18,16220.016122584299,734.6125000000001,485.15384615384613,0.21875,7.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-19,13688.45475864644,735.0124999999999,436.53846153846155,0.1875,7.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-20,10539.36066522502,735.8874999999999,463.61538461538464,0.6041666666666666,8.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-21,10896.77897882396,734.5833333333334,446.53846153846155,0.10416666666666667,7.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-22,13404.694041061819,734.5666666666666,459.9230769230769,0.6145833333333334,6.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-23,15314.886370239159,734.8625000000001,497.7692307692308,0.1875,9.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-24,23353.36384395912,735.7208333333333,485.0,0.1875,8.0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-25,24698.833344505016,731.4291666666667,450.53846153846155,0.2708333333333333,11.0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-26,19667.02062458692,733.2458333333334,495.7692307692308,0.3707416615356712,9.0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-27,11092.49527704154,732.1374999999999,516.2307692307693,0.5104166666666666,7.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-28,10405.253855915045,731.4375,435.9230769230769,0.3333333333333333,9.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-29,11520.07467868737,730.5333333333333,461.6923076923077,0.34375,12.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2014-06-30,14768.27943944986,732.3916666666668,469.7692307692308,0.375,9.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2014-07-01,11215.82725227946,733.9250000000001,517.4615384615385,0.3958333333333333,11.0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-02,10652.837526331428,733.1833333333334,465.6923076923077,0.21875,8.0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-03,11988.32352855017,733.4833333333332,504.7692307692308,0.3125,14.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-04,11573.625253521479,728.7875,539.4615384615385,0.20833333333333334,9.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-05,11670.220067026046,731.975,477.7692307692308,0.22916666666666666,12.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-06,12514.602676954055,730.3041666666667,526.4615384615385,0.14583333333333334,9.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-07,10970.900610818277,736.4583333333334,493.0,0.5,11.0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-08,9704.33733846455,731.6875,462.9230769230769,0.25,11.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-09,10797.383191775056,734.3833333333333,498.0,0.3645833333333333,9.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-10,12209.360766772399,732.0541666666667,510.46153846153845,0.17708333333333334,10.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-11,9834.043911498353,736.0124999999999,429.84615384615387,0.3645833333333333,10.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-12,9421.44869350717,733.2624999999999,513.5384615384615,0.3125,11.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-13,15489.03988579271,733.4333333333334,444.61538461538464,0.21875,16.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-14,15809.69668913683,736.6458333333334,442.38461538461536,0.3854166666666667,12.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-15,15577.32364399243,736.8666666666667,434.46153846153845,0.4166666666666667,13.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-16,13536.94542462519,734.9333333333334,458.38461538461536,0.3125,11.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-17,10630.006733360542,732.7125,447.6923076923077,0.14583333333333334,14.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-18,11582.07357510629,737.65,469.38461538461536,0.59375,7.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-19,13946.96119255799,741.2208333333333,466.38461538461536,0.84375,10.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-20,17363.174190690657,736.5708333333333,486.46153846153845,0.4375,10.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-21,18381.47569351461,739.975,488.38461538461536,0.21875,10.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-22,12078.80225650211,738.1958333333333,437.9230769230769,0.13541666666666666,7.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-23,11925.16059458438,734.0583333333334,464.6923076923077,0.17708333333333334,11.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-24,15225.678927746187,739.5875,466.46153846153845,0.2604166666666667,11.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-25,18468.93472525325,739.9458333333333,433.2307692307692,0.20833333333333334,11.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-26,20182.79159442841,743.1208333333334,507.2307692307692,0.07291666666666667,8.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-27,15937.92973697747,733.3874999999999,487.46153846153845,0.40625,12.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-28,9454.97092105597,741.2083333333334,514.6153846153846,0.3125,9.0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-29,7995.61831807606,738.875,472.38461538461536,0.6770833333333334,11.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-30,5565.49353837627,735.6666666666666,531.3846153846154,0.08333333333333333,6.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-07-31,16929.501416722516,744.8041666666667,514.3846153846154,0.6770833333333334,10.0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2014-08-01,19756.36198713023,732.6583333333333,516.3846153846154,0.4375,11.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-02,17780.110837388012,741.6041666666666,438.3076923076923,0.3229166666666667,10.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-03,9816.1465777683,738.1791666666667,422.0769230769231,0.4583333333333333,10.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-04,8799.425015402223,733.6833333333334,473.53846153846155,0.375,10.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-05,10163.752390338372,737.7208333333333,489.0,0.3541666666666667,8.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-06,13555.288065511371,735.5583333333334,440.9230769230769,0.23958333333333334,9.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-07,11527.554170983753,734.8375,490.46153846153845,0.53125,10.0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-08,12172.954273689082,735.3791666666666,444.7692307692308,0.08333333333333333,10.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-09,10533.29099040567,731.6333333333333,490.2307692307692,0.11458333333333333,7.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-10,16367.00453404757,731.0208333333334,448.61538461538464,0.13541666666666666,10.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-11,8896.645696054034,733.5583333333334,485.84615384615387,0.4166666666666667,8.0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-12,10183.14182567748,734.7416666666667,416.53846153846155,0.3541666666666667,9.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-13,5869.470812838386,734.4208333333332,443.2307692307692,0.20833333333333334,8.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-14,6799.229595018528,732.9041666666667,435.0769230769231,0.13541666666666666,9.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-15,7969.39095202139,736.1374999999999,469.46153846153845,0.23958333333333334,6.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-16,9417.484923001402,734.9499999999999,472.0,0.22916666666666666,8.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-17,11886.39071075147,735.0541666666667,438.0769230769231,0.4166666666666667,10.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-18,13013.946505752554,732.5500000000001,433.15384615384613,0.2916666666666667,5.0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-19,8256.671118141314,733.4458333333333,481.53846153846155,0.22916666666666666,6.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-20,7492.59457655665,733.8874999999999,495.0769230769231,0.46875,7.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-21,7737.3060949664905,732.4875000000001,469.0769230769231,0.2604166666666667,7.0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-22,9689.18549159603,736.4083333333333,455.61538461538464,0.6354166666666666,9.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-23,5983.823449423802,733.7291666666666,480.84615384615387,0.3125,6.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-24,6588.22129093072,734.0083333333333,483.3076923076923,0.19791666666666666,6.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-25,7586.777542860688,732.0749999999999,483.9230769230769,0.1875,9.0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-26,8623.974957308601,732.775,437.61538461538464,0.20833333333333334,9.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-27,7419.800813399801,733.4083333333333,507.46153846153845,0.40625,7.0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-28,8364.73120993931,732.7833333333333,473.84615384615387,0.16666666666666666,12.0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-29,8652.584712843367,731.5416666666666,501.46153846153845,0.34375,12.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-30,6675.6587567382185,728.9291666666667,456.61538461538464,0.4166666666666667,13.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2014-08-31,6220.27781213743,731.7708333333334,460.38461538461536,0.375,11.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2014-09-01,6003.435611380942,730.4416666666666,468.3076923076923,0.3125,10.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-02,6002.509246638881,735.3000000000001,457.0769230769231,0.3541666666666667,10.0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-03,7004.46185631383,737.6791666666667,471.84615384615387,0.375,13.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-04,7328.1487021207,732.4250000000001,502.38461538461536,0.2604166666666667,10.0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-05,7567.14024561249,736.9499999999999,500.3076923076923,0.2708333333333333,12.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-06,7012.168360661668,729.2708333333334,476.0,0.3645833333333333,11.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-07,6416.437250242836,729.7333333333332,479.38461538461536,0.3645833333333333,11.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-08,6254.411079870247,735.2708333333334,453.7692307692308,0.5729166666666666,9.0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-09,6587.45324861353,735.4583333333334,471.61538461538464,0.3229166666666667,12.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-10,6496.387046794091,734.4499999999999,450.0769230769231,0.4791666666666667,11.0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-11,6409.888809937738,732.85,441.38461538461536,0.19791666666666666,11.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-12,6625.51746772485,736.2416666666667,480.0769230769231,0.3125,11.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-13,7306.650294095611,736.2041666666668,413.38461538461536,0.25,13.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-14,7689.0594043396,735.2624999999999,450.0,0.3020833333333333,12.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-15,7420.953350050643,733.875,454.0,0.3541666666666667,10.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-16,7128.072918772374,737.0791666666668,442.9230769230769,0.3020833333333333,9.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-17,6554.840998284748,734.0833333333334,426.0,0.3958333333333333,9.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-18,6849.1522979644,737.2458333333334,503.84615384615387,0.2604166666666667,8.0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-19,6284.089799200607,733.3083333333334,470.53846153846155,0.4270833333333333,9.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-20,6454.74457076924,739.1166666666667,406.7692307692308,0.11458333333333333,7.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-21,6007.498110962622,741.85,513.0,0.19791666666666666,9.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-22,6323.02907840901,734.1833333333334,486.46153846153845,0.7083333333333334,10.0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-23,7603.10434255953,742.7916666666666,555.4615384615385,0.3958333333333333,7.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-24,8300.2520768867,738.0666666666666,464.15384615384613,0.28125,7.0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-25,7999.288058014399,736.7958333333332,476.9230769230769,0.17708333333333334,9.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-26,7900.28509268262,730.7708333333334,464.9230769230769,0.3333333333333333,13.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-27,6789.720052694111,734.4958333333334,449.0,0.19791666666666666,9.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-28,6986.976117338229,734.7416666666667,422.7692307692308,0.13541666666666666,7.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-29,6527.4267186119305,737.3125,509.38461538461536,0.07291666666666667,9.0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-09-30,7046.66173835305,739.1458333333334,459.7692307692308,0.1875,10.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2014-10-01,6699.184501059516,742.475,499.46153846153845,0.25,10.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2014-10-02,6475.962916484552,734.4833333333332,487.2307692307692,0.15625,12.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
